lat,lng,State,country,city_ascii
10.235,106.375,,Vietnam,Ben Tre
10.2469,-67.5958,,Venezuela,Maracay
10.256,105.964,,Vietnam,Vinh Long
10.26,-75.35,,Colombia,Arjona
10.2703,13.27,,Nigeria,Mubi
10.2718,-61.371,,Trinidad And Tobago,Princes Town
10.2805,-61.4594,,Trinidad And Tobago,San Fernando
10.2837,22.7833,,Central African Republic,Birao
10.2859,15.3872,,Chad,Bongor
10.2904,11.17,,Nigeria,Gombe
10.2992,-3.2508,,Burkina Faso,Gaoua
10.3059,-61.1756,,Trinidad And Tobago,Rio Claro
10.3103,123.9494,,Philippines,Lapu-Lapu City
10.3104,9.84,,Nigeria,Bauchi
10.32,123.9001,,Philippines,Cebu City
10.3204,1.39,,Benin,Natitingou
10.3237,123.9436,,Philippines,Mandaue City
10.325,-3.174,,Burkina Faso,Gaoua
10.3305,-84.44,,Costa Rica,Quesada
10.336,-68.746,,Venezuela,San Felipe
10.34,37.72,,Ethiopia,Debre Mark'os
10.3504,106.35,,Vietnam,My Tho
10.3554,107.085,,Vietnam,Vung Tau
10.3596,0.4708,,Togo,Sansanne-Mango
10.36,77.97,TamilNadu,India,Dindigul
10.38,76.99,TamilNadu,India,Valparai
10.3804,-13.55,,Guinea,Fria
10.3804,-12.1,,Guinea,Mamou
10.3804,105.42,,Vietnam,Long Xuyen
10.39,-9.31,,Guinea,Kankan
10.39,78.82,TamilNadu,India,Pudukkottai
10.3997,-75.5144,,Colombia,Cartagena
10.4004,5.4699,,Nigeria,Kontagora
10.42,-67.02,,Venezuela,Los Teques
10.4232,-61.4618,,Trinidad And Tobago,Couva
10.43,-85.1,,Costa Rica,Canas
10.43,-71.45,,Venezuela,Cabimas
10.43,79.31,TamilNadu,India,Pattukkottai
10.4337,32.2,,South Sudan,Melut
10.45,-64.18,,Venezuela,Cumana
10.467,105.636,,Vietnam,Cao Lanh
10.4704,-68.17,,Venezuela,Puerto Cabello
10.48,-73.25,,Colombia,Valledupar
10.4829,104.3167,,Cambodia,Krong Kep
10.4963,107.1684,,Vietnam,Ba Ria
10.501,-66.917,,Venezuela,Caracas
10.5127,99.1872,,Thailand,Chumphon
10.5167,-61.4167,,Trinidad And Tobago,Chaguanas
10.52,7.44,,Nigeria,Kaduna
10.52,76.21,Kerala,India,Thrissur
10.5273,-0.3698,,Ghana,Nalerigu
10.5318,-71.5039,,Venezuela,Santa Rita
10.5337,106.4167,,Vietnam,Tan An
10.5504,123.38,,Philippines,San Carlos
10.58,77.24,TamilNadu,India,Udumalaipettai
10.582,51.1233,,Somalia,Hurdiyo
10.5871,-61.1322,,Trinidad And Tobago,Sangre Grande
10.5956,14.3247,,Cameroon,Maroua
10.6004,-66.97,,Venezuela,Maiquetia
10.6004,-66.93,,Venezuela,La Guaira
10.6162,47.3679,,Somalia,Ceerigaabo
10.6171,104.1833,,Cambodia,Kampot
10.6204,12.19,,Nigeria,Biu
10.6304,-4.76,,Burkina Faso,Banfora
10.6317,122.9817,,Philippines,Bacolod
10.6338,-85.4333,,Costa Rica,Liberia
10.6359,103.5017,,Cambodia,Sihanoukville
10.6374,-61.2823,,Trinidad And Tobago,Arima
10.64,-74.92,,Colombia,Sabanalarga
10.6472,-61.4461,,Trinidad And Tobago,Aranguez
10.65,76.08,Kerala,India,Kunnamkulam
10.652,-61.517,,Trinidad And Tobago,Port of Spain
10.6524,-61.3888,,Trinidad And Tobago,Tunapuna
10.653,-9.892,,Guinea,Kouroussa
10.656,-12.272,,Guinea,Dalaba
10.6584,122.5963,,Philippines,Jordan
10.67,-63.23,,Venezuela,Carupano
10.67,77,TamilNadu,India,Pollachi
10.67,79.45,TamilNadu,India,Mannargudi
10.6854,-14.605,,Guinea,Kamsar
10.7004,105.1167,,Vietnam,Chau Doc
10.705,122.545,,Philippines,Iloilo
10.7208,-61.5662,,Trinidad And Tobago,Diego Martin
10.73,-71.66,,Venezuela,Maracaibo
10.74,77.52,TamilNadu,India,Dharapuram
10.745,121.9415,,Philippines,San Jose
10.748,-11.109,,Guinea,Dabola
10.78,75.92,Kerala,India,Ponnani
10.78,76.65,Kerala,India,Palakkad
10.78,79.64,TamilNadu,India,Thiruvarur
10.78,106.695,,Vietnam,Ho Chi Minh City
10.79,79.13,TamilNadu,India,Thanjavur
10.7904,-0.85,,Ghana,Bolgatanga
10.8,79.84,TamilNadu,India,Nagapattinam
10.81,78.69,TamilNadu,India,Tiruchchirappalli
10.8623,0.2076,,Togo,Dapaong
10.905,-13.043,,Guinea,Telimele
10.91,75.92,Kerala,India,Tirur
10.92,-74.77,,Colombia,Soledad
10.92,76.96,TamilNadu,India,Kurichi
10.9204,-83.7,,Nicaragua,Greytown
10.93,79.83,Pondicherry,India,Karaikal
10.9337,108.1001,,Vietnam,Phan Thiet
10.94,-14.3,,Guinea,Boke
10.952,-3.248,,Burkina Faso,Diebougou
10.9587,123.3086,,Philippines,Cadiz
10.96,-74.8,,Colombia,Barranquilla
10.96,78.07,TamilNadu,India,Karur
10.9604,-63.85,,Venezuela,Porlamar
10.9691,106.6527,,Vietnam,Thu Dau Mot
10.97,79.38,TamilNadu,India,Kumbakonam
10.97,106.8301,,Vietnam,Bien Hoa
10.974,-4.908,,Burkina Faso,Orodara
10.98,76.95,TamilNadu,India,Kuniyamuthur
10.9838,104.7833,,Cambodia,Takeo
11.01,29.7,,Sudan,Kadugli
11.01,76.96,TamilNadu,India,Koyampattur
11.0104,-74.25,,Colombia,Cienaga
11.0333,-63.8833,,Venezuela,La Asuncion
11.0333,20.2833,,Chad,Am Timan
11.0337,27.7333,,Sudan,Al Mijlad
11.05,76.92,TamilNadu,India,Kavundampalaiyam
11.0604,-0.24,,Ghana,Bawku
11.0643,124.6075,,Philippines,Ormoc
11.07,76.06,Kerala,India,Malappuram
11.0704,-85.63,,Costa Rica,La Cruz
11.08,-12.401,,Guinea,Pita
11.08,7.71,,Nigeria,Zaria
11.08,105.801,,Cambodia,Svay Rieng
11.09,77.35,TamilNadu,India,Tiruppur
11.094,-2.098,,Burkina Faso,Leo
11.104,42.372,,Djibouti,Dikhil
11.11,79.65,TamilNadu,India,Mayiladuthurai
11.12,76.11,Kerala,India,Manjeri
11.13,39.63,,Ethiopia,Dese
11.1304,2.94,,Benin,Kandi
11.1562,42.7125,,Djibouti,Ali Sabieh
11.169,-1.135,,Burkina Faso,Po
11.18,-4.29,,Burkina Faso,Bobo-Dioulasso
11.18,75.82,Kerala,India,Beypur
11.1811,-60.7333,,Trinidad And Tobago,Scarborough
11.1837,40.0166,,Ethiopia,Bati
11.2,-84.8333,,Nicaragua,San Carlos
11.21,75.84,Kerala,India,Cheruvannur
11.2167,-15.1667,,Guinea-Bissau,Catio
11.23,78.17,TamilNadu,India,Namakkal
11.2472,-74.2017,,Colombia,Santa Marta
11.25,-85.86,,Nicaragua,San Juan del Sur
11.2504,125,,Philippines,Tacloban
11.26,75.78,Kerala,India,Kozhikkod
11.28,49.18,,Somalia,Boosaaso
11.299,-10.726,,Guinea,Dinguiraye
11.3,76.94,TamilNadu,India,Mettupalayam
11.32,-12.3,,Guinea,Labe
11.3204,-5.68,,Mali,Sikasso
11.323,106.147,,Vietnam,Tay Ninh
11.3334,27.8,,Sudan,Babanusah
11.35,77.73,TamilNadu,India,Erode
11.38,77.9,TamilNadu,India,Tiruchengode
11.4,77.7,TamilNadu,India,Virappanchatram
11.4039,16.1705,,Chad,Massenya
11.4171,-9.1666,,Guinea,Siguiri
11.42,-69.68,,Venezuela,Coro
11.42,76.69,TamilNadu,India,Udagamandalam
11.4204,-7.49,,Mali,Bougouni
11.4232,4.517,,Nigeria,Koko
11.43,75.7,Kerala,India,Koyilandi
11.44,-11.67,,Guinea,Tougue
11.44,77.73,TamilNadu,India,Kumarapalaiyam
11.4404,-85.82,,Nicaragua,Rivas
11.452,104.519,,Cambodia,Kampong Speu
11.46,77.43,TamilNadu,India,Gopichettipalaiyam
11.4672,26.1317,,Sudan,Ed Daein
11.4833,104.95,,Cambodia,Ta Khmau
11.484,105.324,,Cambodia,Prey Veng
11.51,79.32,TamilNadu,India,Virudhachalam
11.5204,7.32,,Nigeria,Funtua
11.5204,13.69,,Nigeria,Bama
11.5264,42.8519,,Djibouti,Arta
11.5349,106.8832,,Vietnam,Dong Xoai
11.5403,-72.91,,Colombia,Riohacha
11.55,104.9166,,Cambodia,Phnom Penh
11.5544,-1.7736,,Burkina Faso,Sapouy
11.5612,124.3952,,Philippines,Naval
11.567,108.9833,,Vietnam,Phan Rang-Thap Cham
11.58,77.85,TamilNadu,India,Idappadi
11.583,-15.4828,,Guinea-Bissau,Bolama
11.5853,122.7511,,Philippines,Roxas City
11.5889,-14.9958,,Guinea-Bissau,Buba
11.595,43.148,,Djibouti,Djibouti
11.6,78.6,TamilNadu,India,Attur
11.6001,37.3833,,Ethiopia,Bahir Dar
11.6081,125.4319,,Philippines,Borongan
11.61,75.58,Kerala,India,Vadakara
11.6175,102.9849,,Cambodia,Koh Kong
11.62,79.48,TamilNadu,India,Neyveli
11.6504,106.6,,Vietnam,Binh Long
11.662,-1.065,,Burkina Faso,Manga
11.67,78.16,TamilNadu,India,Salem
11.67,92.76,AndamanandNicobarIslands,India,PortBlair
11.6804,10.19,,Nigeria,Azare
11.7086,122.3648,,Philippines,Kalibo
11.7104,11.08,,Nigeria,Potiskum
11.712,28.3462,,Sudan,El Fula
11.72,-70.21,,Venezuela,Punto Fijo
11.749,11.966,,Nigeria,Damaturu
11.75,75.49,Kerala,India,Thalassery
11.754,-13.213,,Guinea,Gaoual
11.76,79.75,TamilNadu,India,Gudalur
11.7704,34.35,,Sudan,Ed Damazin
11.773,-15.195,,Guinea-Bissau,Fulacunda
11.7753,124.8861,,Philippines,Catbalogan
11.78,79.55,TamilNadu,India,Pannuratti
11.7804,-0.3697,,Burkina Faso,Tenkodogo
11.7833,42.9,,Djibouti,Tadjourah
11.7956,41.0086,,Ethiopia,Semera
11.7992,9.3503,,Nigeria,Dutse
11.8,77.8,TamilNadu,India,Mettur
11.803,99.8,,Thailand,Prachuap Khiri Khan
11.846,-86.195,,Nicaragua,Jinotepe
11.85,13.16,,Nigeria,Maiduguri
11.86,75.35,Kerala,India,Kannur
11.865,-15.5984,,Guinea-Bissau,Bissau
11.8869,-15.8556,,Guinea-Bissau,Quinhamel
11.8882,3.4467,,Niger,Gaya
11.902,109.2207,,Vietnam,Cam Ranh
11.9118,105.6582,,Cambodia,Suong
11.92,76.95,Karnataka,India,Chamrajnagar
11.9304,108.42,,Vietnam,Ap Da Loi
11.9337,-85.95,,Nicaragua,Granada
11.9359,108.4429,,Vietnam,Da Lat
11.94,79.77,Pondicherry,India,Ozhukarai
11.94,79.83,Pondicherry,India,Pondicherry
11.9404,-8.44,,Mali,Kangaba
11.95,79.49,TamilNadu,India,Viluppuram
11.967,50.75,,Somalia,Caluula
11.969,-86.095,,Nicaragua,Masaya
11.9734,43.2856,,Djibouti,Obock
12,-83.7649,,Nicaragua,Bluefields
12,8.52,,Nigeria,Kano
12.0004,105.45,,Cambodia,Kampong Cham
12.0042,107.6907,,Vietnam,Gia Nghia
12.03,75.36,Kerala,India,Talipparamba
12.0526,-61.7416,,Grenada,Saint George's
12.055,0.361,,Burkina Faso,Fada Ngourma
12.06,24.89,,Sudan,Nyala
12.064,-1.334,,Burkina Faso,Kombissiri
12.0672,124.6042,,Philippines,Calbayog City
12.077,1.796,,Burkina Faso,Diapaga
12.084,-12.301,,Guinea,Mali
12.1,75.19,Kerala,India,Payyannur
12.11,-85.38,,Nicaragua,Juigalpa
12.1131,15.0491,,Chad,N'Djamena
12.13,78.16,TamilNadu,India,Dharmapuri
12.15,77.12,Karnataka,India,Kollegal
12.153,-86.2685,,Nicaragua,Managua
12.167,-14.666,,Guinea-Bissau,Bafata
12.1704,6.66,,Nigeria,Gusau
12.177,-0.356,,Burkina Faso,Koupela
12.1833,-4.0833,,Burkina Faso,Salanso
12.1837,18.7,,Chad,Mongo
12.2004,-69.02,,Curaçao,Willemstad
12.2248,21.4103,,Chad,Goz Beida
12.237,102.509,,Thailand,Trat
12.24,79.07,TamilNadu,India,Tiruvannamalai
12.24,79.65,TamilNadu,India,Tindivanam
12.243,-0.611,,Burkina Faso,Zorgo
12.25,109.17,,Vietnam,Nha Trang
12.2505,-2.37,,Burkina Faso,Koudougou
12.2505,104.6666,,Cambodia,Kampong Chhnang
12.269,-16.165,,Guinea-Bissau,Cacheu
12.28,-14.234,,Guinea-Bissau,Gabu
12.31,76.65,Karnataka,India,Maisuru
12.3335,-2.4669,,Burkina Faso,Reo
12.34,75.09,Kerala,India,Kannangad
12.3687,123.6225,,Philippines,Masbate
12.3703,-1.5247,,Burkina Faso,Ouagadougou
12.3904,-5.47,,Mali,Koutiala
12.4356,-86.8794,,Nicaragua,Leon
12.45,107.2,,Cambodia,Sen Monorom
12.4504,4.1999,,Nigeria,Birnin Kebbi
12.4541,98.6115,,Burma,Myeik
12.455,-3.464,,Burkina Faso,Dedougou
12.469,106.024,,Cambodia,Kratie
12.47,-85.66,,Nicaragua,Boaco
12.48,-13.296,,Guinea,Koundara
12.493,-15.227,,Guinea-Bissau,Farim
12.4989,124.6377,,Philippines,Catarman
12.5,78.57,TamilNadu,India,Tirupathur
12.5304,-70.029,,Aruba,Oranjestad
12.5337,103.9167,,Cambodia,Pursat
12.54,76.89,Karnataka,India,Mandya
12.54,77.42,Karnataka,India,Kanakapura
12.54,78.21,TamilNadu,India,Krishnagiri
12.5604,-12.18,,Senegal,Kedougou
12.5621,-81.6903,,Colombia,San Andres
12.5697,99.9443,,Thailand,Hua Hin
12.5751,122.2708,,Philippines,Romblon
12.577,-1.293,,Burkina Faso,Ziniare
12.59,-16.29,,Senegal,Ziguinchor
12.61,37.46,,Ethiopia,Gonder
12.6133,102.0979,,Thailand,Chanthaburi
12.617,-11.4066,,Mali,Satadougou
12.6304,-87.13,,Nicaragua,Chinandega
12.65,-8,,Mali,Bamako
12.6519,54.0239,,Yemen,Hadibu
12.657,-0.569,,Burkina Faso,Boulsa
12.66,77.19,Karnataka,India,Channapatna
12.667,108.05,,Vietnam,Buon Ma Thuot
12.6718,101.2815,,Thailand,Rayong
12.68,79.28,TamilNadu,India,Arani
12.69,78.6,TamilNadu,India,Vaniyambadi
12.6904,28.42,,Sudan,An Nuhud
12.7,79.97,TamilNadu,India,Chengalpattu
12.7081,-15.5569,,Senegal,Sedhiou
12.7111,104.8887,,Cambodia,Kampong Thom
12.712,104.889,,Cambodia,Kampong Thum
12.72,77.27,Karnataka,India,Ramanagaram
12.72,77.82,TamilNadu,India,Hosur
12.729,-3.86,,Burkina Faso,Nouna
12.7504,-8.08,,Mali,Kati
12.77,75.22,Karnataka,India,Puttur
12.7797,45.0095,,Yemen,Aden
12.8,74.85,Karnataka,India,Ullal
12.8,78.72,TamilNadu,India,Ambur
12.84,79.7,TamilNadu,India,Kanchipuram
12.8489,102.6093,,Cambodia,Pailin
12.8705,11.04,,Nigeria,Gashua
12.88,74.84,Karnataka,India,Mangaluru
12.8804,10.45,,Nigeria,Nguru
12.8833,-7.55,,Mali,Koulikoro
12.9092,23.4706,,Sudan,Zalingei
12.9104,-14.95,,Senegal,Kolda
12.9104,31.2,,Sudan,Umm Ruwaba
12.9171,-85.9167,,Nicaragua,Matagalpa
12.92,79.13,TamilNadu,India,Velluru
12.93,80.12,TamilNadu,India,Tambaram
12.95,78.86,TamilNadu,India,Gudiyattam
12.954,-2.263,,Burkina Faso,Yako
12.969,-0.138,,Burkina Faso,Bogande
12.97,77.56,Karnataka,India,Bangalore
12.97,77.74,Karnataka,India,Krishnarajapura
12.97,78.28,Karnataka,India,Robertsonpet
12.97,80.11,TamilNadu,India,Pammal
12.9708,124.0053,,Philippines,Sorsogon
12.99,80.16,TamilNadu,India,Pallavaram
12.9904,7.6,,Nigeria,Katsina
12.996,15.7293,,Chad,Massakory
13.01,42.73,,Eritrea,Assab
13.01,76.08,Karnataka,India,Hassan
13.01,77.49,Karnataka,India,Dasarahalli
13.01,77.63,Karnataka,India,Bommanahalli
13.02,80.26,TamilNadu,India,Madhavaram
13.03,80.23,TamilNadu,India,Alandur
13.04,80.26,TamilNadu,India,Nerkunram
13.05,3.2,,Niger,Dosso
13.05,80.11,TamilNadu,India,Punamalli
13.0504,-9.4833,,Mali,Kita
13.0582,44.8838,,Yemen,Lahij
13.06,5.24,,Nigeria,Sokoto
13.069,-3.07,,Burkina Faso,Tougan
13.08,79.67,TamilNadu,India,Arakonam
13.082,109.316,,Vietnam,Tuy Hoa
13.09,-86.36,,Nicaragua,Esteli
13.09,80.27,TamilNadu,India,Madras
13.0904,-1.09,,Burkina Faso,Kaya
13.091,-86,,Nicaragua,Jinotega
13.1,77.6,Karnataka,India,Yelahanka
13.1,103.2,,Cambodia,Battambang
13.102,-59.6165,,Barbados,Bridgetown
13.11,80.17,TamilNadu,India,Ambattur
13.1133,99.9412,,Thailand,Phetchaburi
13.12,80.11,TamilNadu,India,Avadi
13.1287,45.3807,,Yemen,Zinjibar
13.14,78.13,Karnataka,India,Kolar
13.1483,-61.2121,,Saint Vincent And The Grenadines,Kingstown
13.1483,33.9312,,Sudan,Singa
13.159,100.9287,,Thailand,Si Racha
13.16,80.29,TamilNadu,India,Tiruvottiyur
13.17,32.66,,Sudan,Kusti
13.17,123.75,,Philippines,Legazpi City
13.1833,30.2167,,Sudan,El Obeid
13.188,32.7437,,Sudan,Rabak
13.2171,18.3333,,Chad,Ati
13.22,79.1,AndhraPradesh,India,Chittur
13.2233,120.596,,Philippines,Mamburao
13.27,76.48,Karnataka,India,Tiptur
13.2804,-16.6599,,"Gambia, The",Brikama
13.3,77.52,Karnataka,India,DodBallapur
13.3004,-4.9,,Mali,San
13.3004,19.6833,,Chad,Oum Hadjer
13.3007,-87.1908,,Honduras,Ciudad Choluteca
13.31,-14.223,,"Gambia, The",Basse Santa Su
13.3171,12.6089,,Niger,Diffa
13.32,75.76,Karnataka,India,Chikmagalur
13.332,-87.839,,El Salvador,La Union
13.34,77.1,Karnataka,India,Tumkur
13.346,-88.432,,El Salvador,Usulutan
13.35,74.75,Karnataka,India,Udupi
13.3666,103.85,,Cambodia,Siem Reap
13.3773,-15.6786,,"Gambia, The",Mansa Konko
13.38,77.87,Karnataka,India,Sidlaghatta
13.4,78.05,Karnataka,India,Chintamani
13.4004,101,,Thailand,Chon Buri
13.4108,121.1797,,Philippines,Calapan
13.413,100.001,,Thailand,Samut Songkhram
13.4336,-14.65,,"Gambia, The",Bansang
13.4364,0.5304,,Burkina Faso,Sebba
13.44,-6.26,,Mali,Segou
13.4463,121.84,,Philippines,Boac
13.4464,-16.6744,,"Gambia, The",Kanifing
13.45,22.44,,Sudan,El Geneina
13.4539,-16.5917,,"Gambia, The",Banjul
13.459,14.7147,,Chad,Bol
13.4692,144.7332,,Guam,Maina
13.47,77.73,Karnataka,India,ChikBallapur
13.4745,144.7504,,Guam,Hagta
13.476,-86.583,,Nicaragua,Somoto
13.4833,-88.1833,,El Salvador,San Miguel
13.4916,7.0964,,Niger,Maradi
13.494,-16.095,,"Gambia, The",Kerewan
13.5,39.47,,Ethiopia,Mekele
13.507,106.981,,Cambodia,Lumphat
13.508,-88.868,,El Salvador,Zacatecoluca
13.5167,2.1167,,Niger,Niamey
13.523,105.974,,Cambodia,Stung Treng
13.53,-87.49,,Honduras,Nacaome
13.536,100.274,,Thailand,Samut Sakhon
13.5419,99.8215,,Thailand,Ratchaburi
13.55,33.6,,Sudan,Sannar
13.5504,-7.45,,Mali,Banamba
13.551,-14.767,,"Gambia, The",Janjanbureh
13.5704,-2.42,,Burkina Faso,Ouahigouya
13.5838,102.9833,,Cambodia,Sisophon
13.5848,124.2374,,Philippines,Virac
13.6045,44.0394,,Yemen,Ta`izz
13.6069,100.6115,,Thailand,Samut Prakan
13.6192,123.1814,,Philippines,Naga City
13.63,-86.473,,Nicaragua,Ocotal
13.63,25.35,,Sudan,El Fasher
13.63,79.41,AndhraPradesh,India,Tirupati
13.641,-88.785,,El Salvador,San Vicente
13.6414,16.4894,,Chad,Moussoro
13.6704,-6.07,,Mali,Markala
13.674,-89.29,,El Salvador,Santa Tecla
13.679,101.076,,Thailand,Chachoengsao
13.6824,102.4969,,Thailand,Aranyaprathet
13.6957,44.7314,,Yemen,Ad Dali`
13.7,-88.1,,El Salvador,San Francisco
13.71,-89.203,,El Salvador,San Salvador
13.7167,-88.9333,,El Salvador,Cojutepeque
13.7177,123.7448,,Philippines,Pili
13.72,-89.73,,El Salvador,Sonsonate
13.7394,106.9873,,Cambodia,Banlung
13.75,76.9,Karnataka,India,Sira
13.75,100.5166,,Thailand,Bangkok
13.76,79.7,AndhraPradesh,India,Srikalahasti
13.78,109.18,,Vietnam,Quy Nhon
13.7804,-13.68,,Senegal,Tambacounda
13.7817,121.0217,,Philippines,Batangas
13.7904,5.2599,,Niger,Birnin Konni
13.8,8.9833,,Niger,Zinder
13.8004,-10.82,,Mali,Bafoulabe
13.8141,102.0722,,Thailand,Sa Kaeo
13.8167,104.9667,,Cambodia,Tbeng Meanchey
13.818,100.064,,Thailand,Nakhon Pathom
13.83,77.48,AndhraPradesh,India,Hindupur
13.8337,100.4833,,Thailand,Nonthaburi
13.84,20.83,,Chad,Abeche
13.84,75.69,Karnataka,India,Bhadravati
13.88,-88.63,,El Salvador,Sensuntepeque
13.9,-4.55,,Mali,Djenne
13.919,-89.845,,El Salvador,Ahuachapan
13.93,75.57,Karnataka,India,Shimoga
13.9348,121.6127,,Philippines,Lucena
13.9397,-90.82,,Guatemala,Puerto San Jose
13.9408,44.1773,,Yemen,Ibb
13.944,-86.851,,Honduras,Yuscaran
13.97,76.6,Karnataka,India,Hiriyur
13.9759,44.1709,,Yemen,Ibb
13.979,45.574,,Yemen,Al Bayda'
13.9833,108,,Vietnam,Pleiku
13.9874,10.27,,Niger,Goure
13.9904,32.3,,Sudan,Ad Diwem
13.9946,-89.5598,,El Salvador,Santa Ana
14.002,-61,,Saint Lucia,Castries
14.0171,100.5333,,Thailand,Pathum Thani
14.0174,99.522,,Thailand,Kanchanaburi
14.0333,-83.3834,,Nicaragua,Bilwi
14.034,-0.028,,Burkina Faso,Dori
14.04,35.38,,Sudan,Gedaref
14.05,78.75,AndhraPradesh,India,Rayachoti
14.0572,101.3768,,Thailand,Prachin Buri
14.0696,121.3226,,Philippines,San Pablo
14.072,-89.094,,El Salvador,Chalatenango
14.0762,5.9586,,Niger,Madaoua
14.098,98.195,,Burma,Dawei
14.099,-1.627,,Burkina Faso,Djibo
14.1016,-15.5467,,Senegal,Kaffrine
14.102,-87.2175,,Honduras,Tegucigalpa
14.1122,122.9553,,Philippines,Daet
14.1167,121.2833,,Philippines,Santa Cruz
14.1194,15.3133,,Chad,Mao
14.12,78.16,AndhraPradesh,India,Kadiri
14.1304,38.72,,Ethiopia,Aksum
14.15,-16.1,,Senegal,Kaolack
14.15,79.84,AndhraPradesh,India,Gudur
14.17,75.03,Karnataka,India,Sagar
14.18,79.17,AndhraPradesh,India,Rajampet
14.1817,103.5176,,Cambodia,Samraong
14.1951,43.3155,,Yemen,Zabid
14.2,101.216,,Thailand,Nakhon Nayok
14.212,1.4531,,Niger,Tillaberi
14.23,76.39,Karnataka,India,Chitradurga
14.2504,32.98,,Sudan,Al Manaqil
14.2532,13.1108,,Niger,Nguigmi
14.279,-90.298,,Guatemala,Cuilapa
14.2804,39.47,,Ethiopia,Adigrat
14.2832,120.8677,,Philippines,Trece Martires City
14.29,-89.9,,Guatemala,Jutiapa
14.3004,-90.78,,Guatemala,Escuintla
14.32,-87.684,,Honduras,La Paz
14.32,76.65,Karnataka,India,Challakere
14.333,-88.1667,,Honduras,La Esperanza
14.344,-16.416,,Senegal,Fatick
14.3545,108.0076,,Vietnam,Kon Tum
14.3588,100.5684,,Thailand,Phra Nakhon Si Ayutthaya
14.3838,107.9833,,Vietnam,Kon Tum
14.4,33.52,,Sudan,Wad Medani
14.4135,121.0263,,Philippines,Muntinlupa City
14.42,77.71,AndhraPradesh,India,Dharmavaram
14.4295,44.8341,,Yemen,Rada`
14.437,-89.182,,Honduras,Nueva Ocotepeque
14.45,-11.44,,Mali,Kayes
14.45,-0.2333,,Burkina Faso,Gorom-Gorom
14.46,75.92,Karnataka,India,Davanagere
14.46,79.98,AndhraPradesh,India,Nellur
14.4604,-87.65,,Honduras,Comayagua
14.47,78.83,AndhraPradesh,India,ChinnaChawk
14.471,100.129,,Thailand,Suphan Buri
14.48,78.81,AndhraPradesh,India,Cuddapah
14.49,-4.18,,Mali,Mopti
14.4978,120.9907,,Philippines,City of Paranaque
14.52,75.8,Karnataka,India,Harihar
14.5289,121.0723,,Philippines,Taguig City
14.5304,-91.51,,Guatemala,Mazatenango
14.5304,100.88,,Thailand,Saraburi
14.5333,20.9167,,Chad,Biltine
14.5371,-91.677,,Guatemala,Retalhuleu
14.5412,49.1259,,Yemen,Al Mukalla
14.55,46.8,,Yemen,`Ataq
14.5501,121.036,,Philippines,Makati City
14.5504,121,,Philippines,Pasay City
14.5575,44.3875,,Yemen,Dhamar
14.5604,121.0812,,Philippines,Pasig City
14.5667,-90.7333,,Guatemala,Antigua Guatemala
14.5832,121.0409,,Philippines,Mandaluyong City
14.5833,-88.5833,,Honduras,Gracias
14.5833,100.45,,Thailand,Ang Thong
14.5886,121.1757,,Philippines,Antipolo
14.6,121.0333,,Philippines,San Juan
14.6042,120.9822,,Philippines,Manila
14.6104,-61.08,,Martinique,Fort-de-France
14.62,74.85,Karnataka,India,Sirsi
14.62,75.61,Karnataka,India,Ranibennur
14.6211,-90.527,,Guatemala,Guatemala City
14.633,-89.989,,Guatemala,Jalapa
14.6414,121.1118,,Philippines,Marikina City
14.6477,120.9591,,Philippines,Navotas
14.6492,120.9826,,Philippines,Caloocan City
14.6504,121.03,,Philippines,Quezon City
14.6604,-16.24,,Senegal,Diourbel
14.662,-90.82,,Guatemala,Chimaltenango
14.6691,120.972,,Philippines,Malabon
14.6704,-86.23,,Honduras,Juticalpa
14.6761,120.5361,,Philippines,Balanga
14.6936,120.9656,,Philippines,Valenzuela
14.7,76.87,AndhraPradesh,India,Rayadrug
14.7,77.59,AndhraPradesh,India,Anantapur
14.704,43.599,,Yemen,Al Jabin
14.7158,-17.4731,,Senegal,Dakar
14.73,78.55,AndhraPradesh,India,Proddatur
14.7318,0.9195,,Niger,Ayorou
14.7337,-6.1333,,Mali,Sokolo
14.7593,49.6092,,Yemen,Ash Shihr
14.77,-88.78,,Honduras,Santa Rosa de Copan
14.773,-91.183,,Guatemala,Solola
14.797,-89.544,,Guatemala,Chiquimula
14.7979,42.953,,Yemen,Al Hudaydah
14.8,75.4,Karnataka,India,Haveri
14.804,100.6186,,Thailand,Lop Buri
14.8104,-16.93,,Senegal,Thies
14.82,74.12,Karnataka,India,Karwar
14.8296,120.2828,,Philippines,Olongapo
14.83,-91.52,,Guatemala,Quetzaltenango
14.8443,120.8104,,Philippines,Malolos
14.85,-90.0167,,Guatemala,Guastatoya
14.8714,-24.6956,,Cabo Verde,Nova Sintra
14.8833,-24.3,,Cabo Verde,Cova Figueira
14.886,38.8163,,Eritrea,Mendefera
14.8868,103.4915,,Thailand,Surin
14.887,100.401,,Thailand,Sing Buri
14.9,-92.27,,Mexico,Tapachula
14.9,-24.5167,,Cabo Verde,Sao Filipe
14.9,5.2599,,Niger,Tahoua
14.91,78,AndhraPradesh,India,Tadpatri
14.914,-91.358,,Guatemala,Totonicapan
14.9167,-23.6167,,Cabo Verde,Cidade Velha
14.9167,-23.5167,,Cabo Verde,Praia
14.919,-88.236,,Honduras,Santa Barbara
14.92,79.99,AndhraPradesh,India,Kavali
14.966,-91.8,,Guatemala,San Marcos
